Station,ex.prob,site.no,z,site,flow,logZ,logQ
10.8668254963,75,11,7.258908752000002,KAT,3691.5,1.9822295078972054,8.21378815849922
10.9002109427,75,11,7.081052714,KAT,3691.5,1.9574225850706803,8.21378815849922
10.9368645845,75,11,6.860139455999999,KAT,3691.5,1.925727770394139,8.21378815849922
10.9733842595,75,11,6.6750051139999975,KAT,3691.5,1.8983699704283414,8.21378815849922
11.0092244961,75,11,6.747304418000002,KAT,3691.5,1.9091430796433153,8.21378815849922
11.0491370822,75,11,6.341721859,KAT,3691.5,1.8471503181692317,8.21378815849922
11.0853041424,75,11,7.0412103340000005,KAT,3691.5,1.9517800778361634,8.21378815849922
11.1211113268,75,11,8.244615598000001,KAT,3691.5,2.1095603324868617,8.21378815849922
11.1468151998,75,11,7.960507954000002,KAT,3691.5,2.0744928111368917,8.21378815849922
11.1728287392,75,11,9.82390068,KAT,3691.5,2.2848182614188275,8.21378815849922
11.1996320925,75,11,7.276589894000001,KAT,3691.5,1.9846623313112877,8.21378815849922
11.2292396132,75,11,5.471063252,KAT,3691.5,1.6994729763381986,8.21378815849922
11.2545249854,75,11,3.9925417669999987,KAT,3691.5,1.38442806241737,8.21378815849922
11.2817889477,75,11,NA,KAT,3691.5,NA,8.21378815849922
11.3046493768,75,11,NA,KAT,3691.5,NA,8.21378815849922
11.3291795678,75,11,NA,KAT,3691.5,NA,8.21378815849922
11.3565051299,75,11,1.9580690430000018,KAT,3691.5,0.6719588054886727,8.21378815849922
11.3854814398,75,11,3.4876317430000014,KAT,3691.5,1.2492229222046074,8.21378815849922
11.4207215274,75,11,4.737630108999998,KAT,3691.5,1.5555370336725862,8.21378815849922
11.4544494624,75,11,6.2027238780000005,KAT,3691.5,1.8249885307329012,8.21378815849922
11.483452663,75,11,6.704746347,KAT,3691.5,1.9028156855929974,8.21378815849922
11.5128396244,75,11,7.442737715,KAT,3691.5,2.00723875360598,8.21378815849922
11.5428932075,75,11,8.882034093999998,KAT,3691.5,2.1840305954124193,8.21378815849922
11.5765456125,75,11,11.291942644,KAT,3691.5,2.424089431030132,8.21378815849922
11.6107149393,75,11,10.829508022,KAT,3691.5,2.38227463264956,8.21378815849922
11.6524049948,75,11,10.830662518999999,KAT,3691.5,2.3823812335647196,8.21378815849922
11.6860548441,75,11,11.208090123,KAT,3691.5,2.4166358499552683,8.21378815849922
11.7103366141,75,11,14.903323425999998,KAT,3691.5,2.7015842368045773,8.21378815849922
11.7381122974,75,11,12.985744712999999,KAT,3691.5,2.5638521952606883,8.21378815849922
11.7717064726,75,11,3.175128884000003,KAT,3691.5,1.1553482249065934,8.21378815849922
11.8020223951,75,11,5.362939789999999,KAT,3691.5,1.679512293012537,8.21378815849922
11.8313785224,75,11,7.287005456999999,KAT,3691.5,1.9860926875557114,8.21378815849922
11.8553391988,75,11,10.21263275,KAT,3691.5,2.3236254588776477,8.21378815849922
11.8796472213,75,11,11.738185866,KAT,3691.5,2.462847276565216,8.21378815849922
11.9000485643,75,11,12.530968738999999,KAT,3691.5,2.5282030794868753,8.21378815849922
11.927118094,75,11,11.909897568000002,KAT,3691.5,2.477369782826446,8.21378815849922
11.9570419598,75,11,11.054196272000002,KAT,3691.5,2.4028101089979668,8.21378815849922
11.9847327463,75,11,10.792075447,KAT,3691.5,2.3788121098928783,8.21378815849922
43.0221204545,75,10,1.9342267480000146,WE,2700.75,0.6597076331783328,7.901284791197094
43.0465716559,75,10,3.9936425979999797,WE,2700.75,1.3847037462625307,7.901284791197094
43.065681233,75,10,4.282191130000001,WE,2700.75,1.4544648248556085,7.901284791197094
43.0913820049,75,10,3.5955956629999832,WE,2700.75,1.2797096695199126,7.901284791197094
43.1212952828,75,10,3.4454597010000043,WE,2700.75,1.2370573356213457,7.901284791197094
43.154625879,75,10,6.985273917000001,WE,2700.75,1.9438042069722479,7.901284791197094
43.1793204367,75,10,2.067471654000002,WE,2700.75,0.7263264375436099,7.901284791197094
43.2115800919,75,10,3.1186607530000003,WE,2700.75,1.1374036638356935,7.901284791197094
43.24112436,75,10,3.101935714999996,WE,2700.75,1.1320263408129785,7.901284791197094
43.2743311327,75,10,2.536155223999998,WE,2700.75,0.9306492429037259,7.901284791197094
43.3114624856,75,10,3.357545764000008,WE,2700.75,1.211210279702112,7.901284791197094
43.3408275838,75,10,7.622477145999994,WE,2700.75,2.03110140164685,7.901284791197094
43.3750085652,75,10,8.614076767,WE,2700.75,2.153397698479833,7.901284791197094
43.4136381693,75,10,9.313196568999984,WE,2700.75,2.2314323802640486,7.901284791197094
43.4557805944,75,10,5.71389478399999,WE,2700.75,1.742900889918359,7.901284791197094
43.4976691224,75,10,4.425731081999999,WE,2700.75,1.487435481084374,7.901284791197094
43.5320531674,75,10,4.672419859999991,WE,2700.75,1.541677108782621,7.901284791197094
43.5661367219,75,10,5.581658170999987,WE,2700.75,1.719485895510609,7.901284791197094
43.6076899414,75,10,7.684351179000004,WE,2700.75,2.0391859464908166,7.901284791197094
43.6457648329,75,10,6.052732146000011,WE,2700.75,1.8005097644848638,7.901284791197094
43.6828321807,75,10,9.972369126999979,WE,2700.75,2.2998181813219896,7.901284791197094
43.7154956691,75,10,3.739192548999995,WE,2700.75,1.3188696921282403,7.901284791197094
43.7510120798,75,10,3.4942953999999986,WE,2700.75,1.2511317530723158,7.901284791197094
43.7839258385,75,10,3.197997049999998,WE,2700.75,1.1625246919598042,7.901284791197094
43.815384767,75,10,5.640927900000008,WE,2700.75,1.7300485732544237,7.901284791197094
43.8356659392,75,10,3.966532884000003,WE,2700.75,1.377892384157927,7.901284791197094
